Food	FFQ	correlation	pval	qval	Significance
Carrots cooked from fresh fat not added in cooking	Axis.1	-0.0309907680904212	0.635009091695248	0.92962020141017	
Carrots cooked from fresh fat not added in cooking	Axis.2	0.00685017161389151	0.916454588299555	0.987406329780803	
Carrots cooked from frozen fat not added in cooking	Axis.1	-0.0723108944884946	0.267525731381487	0.812496177653334	
Carrots cooked from frozen fat not added in cooking	Axis.2	-0.111320719146761	0.0872624017229714	0.807489243790544	
Carrots cooked from canned glazed	Axis.1	0.0218835601741497	0.737510368552822	0.953878213631947	
Carrots cooked from canned glazed	Axis.2	0.0304466924162083	0.640964396505505	0.92962020141017	
Carrots canned low sodium fat not added in cooking	Axis.1	0.0970488320766638	0.136311786487261	0.807489243790544	
Carrots canned low sodium fat not added in cooking	Axis.2	0.0751652719025142	0.249046678385109	0.808619583809881	
Sweetpotato baked peel eaten fat not added in cooking	Axis.1	0.00475729569003254	0.941924819622046	0.990201862887358	
Sweetpotato baked peel eaten fat not added in cooking	Axis.2	0.00190291827601302	0.976752778747304	0.995002297601801	
Sweetpotato baked peel not eaten fat not added in cooking	Axis.1	0.0201646052458769	0.757458241708169	0.958152541337492	
Sweetpotato baked peel not eaten fat not added in cooking	Axis.2	0.0391211497596044	0.548967711494851	0.903781530914295	
Sweetpotato boiled without peel fat not added in cooking	Axis.1	-0.0646992213844425	0.321292521600831	0.829828367048512	
Sweetpotato boiled without peel fat not added in cooking	Axis.2	-0.0951459138006508	0.144201230357474	0.807489243790544	
Sweetpotato candied	Axis.1	0.0247379375881692	0.704776840691123	0.946009031292971	
Sweetpotato candied	Axis.2	-0.0104660505180716	0.87266420255356	0.979150579386268	
Sweetpotato casserole or mashed	Axis.1	-0.0930414136718821	0.15332626856426	0.807489243790544	
Sweetpotato casserole or mashed	Axis.2	0.0559596908316392	0.391110087970097	0.854261141290399	
Sweet potato french fries	Axis.1	0.0437671203482994	0.502510251688335	0.889111049849527	
Sweet potato french fries	Axis.2	0.0256893967261757	0.693981813786977	0.943055858982257	
Tomatoes raw	Axis.1	-0.050871375444277	0.435673972736457	0.86856227411658	
Tomatoes raw	Axis.2	0.0131857385661294	0.839973477697854	0.974043203671927	
Tomatoes cooked NS as to form NS as to method	Axis.1	-0.057308117116739	0.379778335812243	0.84981897277667	
Tomatoes cooked NS as to form NS as to method	Axis.2	-0.10315461081013	0.113221715735687	0.807489243790544	
Tomatoes cooked from fresh NS as to method	Axis.1	-0.0275923150021887	0.672577696374309	0.937800133883895	
Tomatoes cooked from fresh NS as to method	Axis.2	-0.0171262644841171	0.793104998370162	0.964197367674282	
Tomatoes red NS as to form fried	Axis.1	0.0313981515542148	0.630565267636876	0.926701813856848	
Tomatoes red NS as to form fried	Axis.2	0.0171262644841171	0.793104998370166	0.964197367674282	
Tomatoes red from fresh fried	Axis.1	0.0228350193121562	0.726543114366034	0.951398836162327	
Tomatoes red from fresh fried	Axis.2	0.0371069063822538	0.56974363631937	0.909552724619954	
Tomatoes NS as to form stewed	Axis.1	0.0856313224205857	0.188939812565251	0.807489243790544	
Tomatoes NS as to form stewed	Axis.2	0.0589904665564035	0.36592495538656	0.843966227954745	
Tomato juice	Axis.1	-0.0456700386243124	0.484096403245471	0.88327241686239	
Tomato juice	Axis.2	-0.058039007418397	0.373720869265094	0.847194958127558	
Tomato juice cocktail	Axis.1	0.109417800870748	0.0928388254866606	0.807489243790544	
Tomato juice cocktail	Axis.2	0.0913400772486248	0.161016867546668	0.807489243790544	
Tomato and vegetable juice mostly tomato	Axis.1	-0.0980002912146704	0.132493312990418	0.807489243790544	
Tomato and vegetable juice mostly tomato	Axis.2	0.0941944546626443	0.148274136956232	0.807489243790544	
Tomato and vegetable juice mostly tomato low sodium	Axis.1	-0.0399612837962733	0.540413291058829	0.900879630443511	
Tomato and vegetable juice mostly tomato low sodium	Axis.2	-0.0913400772486248	0.161016867546668	0.807489243790544	
Tomato catsup	Axis.1	-0.0730804331882931	0.262454014064849	0.812496177653334	
Tomato catsup	Axis.2	-0.0734221935767727	0.260222904806535	0.81069313807045	
Salsa NFS	Axis.1	0.0294952332782018	0.651434018425167	0.932307654564555	
Salsa NFS	Axis.2	-0.0123689687940846	0.849764950570361	0.975340913432327	
Salsa red uncooked	Axis.1	-0.0190291827601302	0.770723944065669	0.960081034372705	
Salsa red uncooked	Axis.2	-0.105611964318722	0.104842292751034	0.807489243790544	
Salsa red cooked not homemade	Axis.1	-0.0537592941664646	0.410033844603114	0.860048614988628	
Salsa red cooked not homemade	Axis.2	-0.0484779275862723	0.457603222306443	0.874885954878092	
Salsa red cooked homemade	Axis.1	-0.0201922437824771	0.757136192679501	0.958152541337492	
Salsa red cooked homemade	Axis.2	-0.141840561679255	0.029027553065688	0.807489243790544	
Enchilada sauce red	Axis.1	0.0323496106922213	0.620238341882218	0.92393410905996	
Enchilada sauce red	Axis.2	-0.00190291827601302	0.976752778747304	0.995002297601801	
Enchilada sauce green	Axis.1	-0.0751652719025142	0.249046678385109	0.808619583809881	
Enchilada sauce green	Axis.2	-0.0627963031084295	0.335760380744879	0.834456442126247	
Spaghetti sauce meatless	Axis.1	0.0208914096514174	0.749003463708673	0.956311528806108	
Spaghetti sauce meatless	Axis.2	-0.0317408919387542	0.626836831630275	0.926701813856848	
Barbecue sauce	Axis.1	0.0739081245741379	0.257073119640044	0.81069313807045	
Barbecue sauce	Axis.2	0.0170926326906905	0.793502143192578	0.964472689202409	
Steak sauce tomato base	Axis.1	-0.00700367504717079	0.914589487801779	0.987406329780803	
Steak sauce tomato base	Axis.2	-0.141606754292364	0.0292962666434189	0.807489243790544	
Tomato and onion cooked NS as to fat added in cooking	Axis.1	-0.0428156612102929	0.51185328872063	0.892375250815	
Tomato and onion cooked NS as to fat added in cooking	Axis.2	-0.0390098246582668	0.550106208637756	0.903781530914295	
Tomato soup NFS	Axis.1	-0.0494758751763384	0.448385848124161	0.871405376911451	
Tomato soup NFS	Axis.2	-0.0352039881062408	0.589707250612636	0.915401000452011	
Tomato soup cream of prepared with milk	Axis.1	0.106563423456729	0.101732367664637	0.807489243790544	
Tomato soup cream of prepared with milk	Axis.2	0.0989517503526769	0.128757689409435	0.807489243790544	
Tomato soup prepared with water	Axis.1	0.000951459138006508	0.988375163515511	0.996374763545774	
Tomato soup prepared with water	Axis.2	-0.0247379375881692	0.704776840691126	0.946009031292971	
Tomato beef soup prepared with water	Axis.1	0.0789711084545402	0.225815120150948	0.807489243790544	
Tomato beef soup prepared with water	Axis.2	0.0570875482803905	0.381618080318315	0.84981897277667	
Bean sprouts raw soybean or mung 	Axis.1	-0.0475729569003254	0.466052408829012	0.877470365436166	
Bean sprouts raw soybean or mung 	Axis.2	-0.0846798632825792	0.193919217473957	0.807489243790544	
Beans string green raw	Axis.1	0.0608933848324165	0.350638334322956	0.839588840940136	
Beans string green raw	Axis.2	0.0390098246582668	0.550106208637757	0.903781530914295	
Cabbage green raw	Axis.1	0.135248790550411	0.0374622902441832	0.807489243790544	
Cabbage green raw	Axis.2	0.0480650246897587	0.46144761808309	0.877470365436166	
Cabbage red raw	Axis.1	0.00761167310405207	0.907206865290041	0.985220158227411	
Cabbage red raw	Axis.2	-0.0342525289682343	0.599807729602696	0.918250619298035	
Cauliflower raw	Axis.1	0.100891249811739	0.121395191925928	0.807489243790544	
Cauliflower raw	Axis.2	0.0545100409442569	0.403517345984472	0.857438893190821	
Celery raw	Axis.1	-0.0736361249248389	0.258832955696125	0.81069313807045	
Celery raw	Axis.2	-0.030235845168105	0.643278488662631	0.931518642834025	
Basil raw	Axis.1	0.052330252590358	0.422608344752514	0.862581814926245	
Basil raw	Axis.2	-0.0180777236221237	0.78189204044282	0.96225723876051	
Cilantro raw	Axis.1	0.0815797902485343	0.210806223573224	0.807489243790544	
Cilantro raw	Axis.2	-0.00539370514039896	0.934172288584891	0.990201862887358	
Corn raw	Axis.1	0.0608933848324165	0.350638334322956	0.839588840940136	
Corn raw	Axis.2	0.0390098246582668	0.550106208637757	0.903781530914295	
Cucumber raw	Axis.1	-0.0978459241738431	0.133107174683165	0.807489243790544	
Cucumber raw	Axis.2	-0.018393012197963	0.778186149458069	0.96225723876051	
Garlic raw	Axis.1	0.0132679403684344	0.838989373908875	0.973467966118545	
Garlic raw	Axis.2	-0.0144172216524926	0.825257268229638	0.970646306531451	
Lettuce raw	Axis.1	-0.053084334740237	0.415945227682526	0.862310142611703	
Lettuce raw	Axis.2	-0.0608453466027281	0.351019216973225	0.840168385847729	
Lettuce arugula raw	Axis.1	-0.0923578370500838	0.156382214749682	0.807489243790544	
Lettuce arugula raw	Axis.2	-0.00411351667511924	0.949772687673565	0.991496583058229	
Mixed salad greens raw	Axis.1	0.0186492302547963	0.775178254446636	0.96225723876051	
Mixed salad greens raw	Axis.2	-0.0372462088549851	0.568294881856427	0.909552724619954	
Mushrooms raw	Axis.1	-0.0319680276988106	0.624371179128304	0.926701813856848	
Mushrooms raw	Axis.2	-0.114229718896107	0.0792600752887224	0.807489243790544	
Onions mature raw	Axis.1	-0.00549724399202012	0.932911579324682	0.990138584371146	
Onions mature raw	Axis.2	-0.016075887207361	0.805533167876975	0.967257746889128	
Parsley raw	Axis.1	-0.0428156612102929	0.51185328872063	0.892375250815	
Parsley raw	Axis.2	-0.0390098246582668	0.550106208637756	0.903781530914295	
Peas green raw	Axis.1	-0.01593632117152	0.807188281069322	0.968382701439812	
Peas green raw	Axis.2	-0.0496580546894062	0.446714558566883	0.871405376911451	
Pepper hot chili raw	Axis.1	0.0196418033386269	0.763557842654376	0.960081034372705	
Pepper hot chili raw	Axis.2	-0.0674095824480317	0.301394959519343	0.825136708637236	
Pepper raw NFS	Axis.1	0.0490965767573118	0.451876773348384	0.874441745845762	
Pepper raw NFS	Axis.2	0.0672340481596279	0.302658366650912	0.825610443967123	
Pepper sweet green raw	Axis.1	-0.00543348329839401	0.933687922393543	0.990201862887358	
Pepper sweet green raw	Axis.2	-0.0775935552078509	0.234039735102364	0.807489243790544	
Pepper sweet red raw	Axis.1	-0.0523687482003749	0.422266697514881	0.862581814926245	
Pepper sweet red raw	Axis.2	-0.0903059913419826	0.165830691119343	0.807489243790544	
Radish raw	Axis.1	0.0482649866240406	0.459583607174159	0.87712996499815	
Radish raw	Axis.2	-0.019752503717049	0.762265054484625	0.959940309092917	
Mixed vegetable juice vegetables other than tomato 	Axis.1	-0.0796128186531542	0.222054634604474	0.807489243790544	
Mixed vegetable juice vegetables other than tomato 	Axis.2	-0.121098631793966	0.0627034076064854	0.807489243790544	
Broccoli salad with cauliflower cheese bacon bits and dressing	Axis.1	-0.0256893967261757	0.693981813786977	0.943055858982257	
Broccoli salad with cauliflower cheese bacon bits and dressing	Axis.2	-0.0133204279320911	0.838361133867373	0.973063971796052	
Broccoli slaw salad	Axis.1	-0.0589904665564035	0.365924955386559	0.843966227954745	
Broccoli slaw salad	Axis.2	-0.107514882594735	0.098695873338323	0.807489243790544	
Cabbage salad or coleslaw from fast food restaurant	Axis.1	0.0164161150118075	0.801502047087119	0.966461073002936	
Cabbage salad or coleslaw from fast food restaurant	Axis.2	0.151012411047187	0.0200255269869351	0.807489243790544	
Cabbage salad or coleslaw made with light Italian dressing	Axis.1	-0.0275923150021887	0.672577696374309	0.937800133883895	
Cabbage salad or coleslaw made with light Italian dressing	Axis.2	-0.0171262644841171	0.793104998370162	0.964197367674282	
Cabbage salad or coleslaw with pineapple with dressing	Axis.1	0.0399612837962733	0.540413291058828	0.900879630443511	
Cabbage salad or coleslaw with pineapple with dressing	Axis.2	0.00951459138006508	0.884154953129055	0.981186981888781	
Cucumber and vegetable namasu	Axis.1	-0.0960973729386573	0.140214100322684	0.807489243790544	
Cucumber and vegetable namasu	Axis.2	0.0713594353504881	0.273888416176249	0.814183577461234	
Cucumber salad with creamy dressing	Axis.1	-0.0447185794863059	0.493257600022301	0.885738226122334	
Cucumber salad with creamy dressing	Axis.2	0.00380583655202603	0.953525161999641	0.991496583058229	
Lettuce salad with assorted vegetables including tomatoes and or carrots no dressing	Axis.1	-0.0982294127191337	0.131586199398279	0.807489243790544	
Lettuce salad with assorted vegetables including tomatoes and or carrots no dressing	Axis.2	0.0630682328405211	0.333667764553609	0.834456442126247	
Asparagus cooked NS as to form NS as to fat added in cooking	Axis.1	-0.0637477622464361	0.328475128538153	0.832601312083466	
Asparagus cooked NS as to form NS as to fat added in cooking	Axis.2	-0.0142718870700976	0.826990948406703	0.970646306531451	
Beans lima immature cooked from frozen fat not added in cooking	Axis.1	0.0313981515542148	0.630565267636876	0.926701813856848	
Beans lima immature cooked from frozen fat not added in cooking	Axis.2	0.0171262644841171	0.793104998370166	0.964197367674282	
Beans lima immature cooked from canned fat not added in cooking	Axis.1	0.101806127766696	0.118037814914839	0.807489243790544	
Beans lima immature cooked from canned fat not added in cooking	Axis.2	0.0856313224205857	0.188939812565251	0.807489243790544	
Beans string cooked from fresh NS as to color fat not added in cooking	Axis.1	0.0799225675925467	0.220255509706998	0.807489243790544	
Beans string cooked from fresh NS as to color fat not added in cooking	Axis.2	0.0694565170744751	0.286919946671024	0.818765733007292	
Beans string green cooked NS as to form NS as to fat added in cooking	Axis.1	-0.117240316773208	0.0716135502012422	0.807489243790544	
Beans string green cooked NS as to form NS as to fat added in cooking	Axis.2	0.0630146332716785	0.334079573381925	0.834456442126247	
Beans string green cooked from fresh fat not added in cooking	Axis.1	0.0666021396604556	0.307235463113429	0.825610443967123	
Beans string green cooked from fresh fat not added in cooking	Axis.2	0.0437671203482994	0.502510251688335	0.889111049849527	
Beans string green cooked from frozen fat not added in cooking	Axis.1	-0.0266408558641822	0.683248130032527	0.94013559582023	
Beans string green cooked from frozen fat not added in cooking	Axis.2	-0.0494758751763384	0.448385848124161	0.871405376911451	
Beans string green cooked from canned fat not added in cooking	Axis.1	0.0383202009615203	0.55718447840093	0.906346449131465	
Beans string green cooked from canned fat not added in cooking	Axis.2	-0.0285719775741154	0.661659029095532	0.935074741610592	
Beans string green canned low sodium fat not added in cooking	Axis.1	0.0989462911438432	0.128778888958646	0.807489243790544	
Beans string green canned low sodium fat not added in cooking	Axis.2	0.063870453934839	0.327543157051662	0.832601312083466	
Beets cooked from fresh fat not added in cooking	Axis.1	-0.0161748053461106	0.804360621498454	0.966461073002936	
Beets cooked from fresh fat not added in cooking	Axis.2	-0.05994192569441	0.358230679206527	0.841707600359322	
Brussels sprouts cooked from frozen fat not added in cooking	Axis.1	-0.0723108944884946	0.267525731381487	0.812496177653334	
Brussels sprouts cooked from frozen fat not added in cooking	Axis.2	-0.111320719146761	0.0872624017229714	0.807489243790544	
Cabbage green cooked fat not added in cooking	Axis.1	-0.128153330178592	0.0487699416698705	0.807489243790544	
Cabbage green cooked fat not added in cooking	Axis.2	-0.103135545315153	0.113288719232887	0.807489243790544	
Cauliflower cooked NS as to form fat not added in cooking	Axis.1	-0.0304466924162083	0.640964396505502	0.92962020141017	
Cauliflower cooked NS as to form fat not added in cooking	Axis.2	-0.0637477622464361	0.328475128538153	0.832601312083466	
Corn cooked NS as to form NS as to color NS as to fat added in cooking	Axis.1	0.052330252590358	0.422608344752514	0.862581814926245	
Corn cooked NS as to form NS as to color NS as to fat added in cooking	Axis.2	-0.0180777236221237	0.78189204044282	0.96225723876051	
Corn yellow cooked from canned NS as to fat added in cooking	Axis.1	-0.105611964318722	0.104842292751034	0.807489243790544	
Corn yellow cooked from canned NS as to fat added in cooking	Axis.2	0.111320719146761	0.0872624017229708	0.807489243790544	
Corn yellow cooked from fresh fat not added in cooking	Axis.1	-0.0291466840433059	0.655286665842382	0.935074741610592	
Corn yellow cooked from fresh fat not added in cooking	Axis.2	-0.0334269199814682	0.608634727568856	0.920989059178028	
Corn yellow cooked from frozen fat not added in cooking	Axis.1	0.0666021396604556	0.307235463113429	0.825610443967123	
Corn yellow cooked from frozen fat not added in cooking	Axis.2	0.0437671203482994	0.502510251688335	0.889111049849527	
Corn yellow cooked from canned fat not added in cooking	Axis.1	-0.00705499402095139	0.913966054672667	0.987406329780803	
Corn yellow cooked from canned fat not added in cooking	Axis.2	0.0288970279293646	0.658051831801783	0.935074741610592	
Corn yellow canned low sodium fat not added in cooking	Axis.1	-0.0922915363866313	0.15668103817335	0.807489243790544	
Corn yellow canned low sodium fat not added in cooking	Axis.2	0.0818254858685597	0.209430480572361	0.807489243790544	
Eggplant cooked fat not added in cooking	Axis.1	0.00475729569003254	0.941924819622046	0.990201862887358	
Eggplant cooked fat not added in cooking	Axis.2	0.00190291827601302	0.976752778747304	0.995002297601801	
Mushrooms cooked from canned fat not added in cooking	Axis.1	0.0837284041445727	0.198993668358453	0.807489243790544	
Mushrooms cooked from canned fat not added in cooking	Axis.2	0.054233170866371	0.405913379600023	0.857438893190821	
Onions mature cooked NS as to form NS as to fat added in cooking	Axis.1	-0.0171262644841171	0.793104998370162	0.964197367674282	
Onions mature cooked NS as to form NS as to fat added in cooking	Axis.2	-0.0437671203482994	0.502510251688334	0.889111049849527	
Onions mature cooked from fresh fat not added in cooking	Axis.1	0.0846798632825792	0.193919217473956	0.807489243790544	
Onions mature cooked from fresh fat not added in cooking	Axis.2	0.0761167310405207	0.24308885095363	0.807489243790544	
Onions mature cooked or sauteed NS as to form fat added in cooking	Axis.1	0.0199806418981367	0.759602878140398	0.958152541337492	
Onions mature cooked or sauteed NS as to form fat added in cooking	Axis.2	-0.0199806418981367	0.759602878140398	0.958152541337492	
Peas cowpeas field peas or blackeye peas not dried cooked from fresh fat not added in cooking	Axis.1	0.0371069063822538	0.56974363631937	0.909552724619954	
Peas cowpeas field peas or blackeye peas not dried cooked from fresh fat not added in cooking	Axis.2	-0.00285437741401952	0.965135295873863	0.993590442661915	
Peas green cooked NS as to form fat not added in cooking	Axis.1	-0.0645702638256269	0.322260011745787	0.831596627433933	
Peas green cooked NS as to form fat not added in cooking	Axis.2	-0.0221606465416175	0.734310858061237	0.953878213631947	
Peas green cooked from fresh fat not added in cooking	Axis.1	-0.0827769450065662	0.204163865320983	0.807489243790544	
Peas green cooked from fresh fat not added in cooking	Axis.2	-0.108466341732742	0.0957317231347015	0.807489243790544	
Peas green cooked from frozen fat not added in cooking	Axis.1	-0.0564037605357201	0.387355934704372	0.852239585428718	
Peas green cooked from frozen fat not added in cooking	Axis.2	-0.145809028040549	0.024778144812322	0.807489243790544	
Peas green cooked from canned fat not added in cooking	Axis.1	0.0018968707439554	0.976826638445475	0.995029924737016	
Peas green cooked from canned fat not added in cooking	Axis.2	0.0762687486028073	0.242146251362284	0.807489243790544	
Pigeon peas cooked NS as to form fat not added in cooking	Axis.1	-0.0152233462081041	0.815656687307066	0.968600235789222	
Pigeon peas cooked NS as to form fat not added in cooking	Axis.2	0.00570875482803905	0.930336705103186	0.988825783458699	
Peppers hot cooked NS as to form NS as to fat added in cooking	Axis.1	0.0875342406965988	0.179263206481129	0.807489243790544	
Peppers hot cooked NS as to form NS as to fat added in cooking	Axis.2	0.056136089142384	0.389616200713435	0.852239585428718	
Sauerkraut cooked NS as to fat added in cooking	Axis.1	0.00190291827601302	0.976752778747304	0.995002297601801	
Sauerkraut cooked NS as to fat added in cooking	Axis.2	-0.00475729569003254	0.941924819622046	0.990201862887358	
Snowpea pea pod cooked from frozen fat not added in cooking	Axis.1	-0.0361554472442473	0.579685388416722	0.913141731613621	
Snowpea pea pod cooked from frozen fat not added in cooking	Axis.2	-0.056136089142384	0.389616200713435	0.852239585428718	
Squash summer cooked from fresh NS as to fat added in cooking	Axis.1	0.0723108944884946	0.267525731381488	0.812496177653334	
Squash summer cooked from fresh NS as to fat added in cooking	Axis.2	0.0513787934523514	0.431103516202642	0.865300482672201	
Squash summer cooked from fresh fat not added in cooking	Axis.1	0.0656506805224491	0.314212625812973	0.827528138110969	
Squash summer cooked from fresh fat not added in cooking	Axis.2	0.0418642020722864	0.521285593111759	0.895030804382894	
Mixed vegetables corn lima beans peas green beans and carrots cooked NS as to form NS as to fat added in cooking	Axis.1	-0.0903886181106183	0.165442141088144	0.807489243790544	
Mixed vegetables corn lima beans peas green beans and carrots cooked NS as to form NS as to fat added in cooking	Axis.2	0.0114175096560781	0.861200084582796	0.977295062225037	
Mixed vegetables corn lima beans peas green beans and carrots cooked NS as to form fat not added in cooking	Axis.1	-0.106255169391511	0.102731828626763	0.807489243790544	
Mixed vegetables corn lima beans peas green beans and carrots cooked NS as to form fat not added in cooking	Axis.2	0.00456686109983009	0.944245727819604	0.991455130204291	
Mixed vegetables corn lima beans peas green beans and carrots cooked from frozen fat not added in cooking	Axis.1	-0.109417800870748	0.0928388254866606	0.807489243790544	
Mixed vegetables corn lima beans peas green beans and carrots cooked from frozen fat not added in cooking	Axis.2	0.112272178284768	0.0845766749451445	0.807489243790544	
Mixed vegetables corn lima beans peas green beans and carrots cooked from canned fat not added in cooking	Axis.1	-0.0275923150021887	0.672577696374309	0.937800133883895	
Mixed vegetables corn lima beans peas green beans and carrots cooked from canned fat not added in cooking	Axis.2	-0.0171262644841171	0.793104998370162	0.964197367674282	
Vegetable combination including carrots broccoli and or dark green leafy cooked no sauce NS as to fat added in cooking	Axis.1	-0.0913400772486248	0.161016867546668	0.807489243790544	
Vegetable combination including carrots broccoli and or dark green leafy cooked no sauce NS as to fat added in cooking	Axis.2	0.061844843970423	0.343148167825271	0.836690460879225	
Vegetable combination including carrots broccoli and or dark green leafy cooked no sauce fat not added in cooking	Axis.1	-0.11310778869727	0.0822731349960548	0.807489243790544	
Vegetable combination including carrots broccoli and or dark green leafy cooked no sauce fat not added in cooking	Axis.2	-0.151097462504776	0.0199549186762476	0.807489243790544	
Cauliflower from fresh creamed	Axis.1	-0.0133204279320911	0.838361133867373	0.973063971796052	
Cauliflower from fresh creamed	Axis.2	-0.0856313224205857	0.188939812565252	0.807489243790544	
Chiles rellenos cheese filled stuffed chili peppers 	Axis.1	-0.102757586904703	0.114623427800764	0.807489243790544	
Chiles rellenos cheese filled stuffed chili peppers 	Axis.2	0.0884856998346053	0.174564474169601	0.807489243790544	
Mushrooms batter dipped fried	Axis.1	-0.0736336553380265	0.258848971811256	0.81069313807045	
Mushrooms batter dipped fried	Axis.2	-0.0655716178156974	0.314797025086396	0.828561552152196	
Okra batter dipped fried	Axis.1	0.0446911113182042	0.493523442638431	0.88599557022208	
Okra batter dipped fried	Axis.2	0.0183372949431664	0.778840686260907	0.96225723876051	
Onion rings NS as to form batter dipped baked or fried	Axis.1	0.00855702500605717	0.895743954324229	0.983124197635817	
Onion rings NS as to form batter dipped baked or fried	Axis.2	-0.0399574379105981	0.540452299239702	0.900916590165363	
Onion rings from frozen batter dipped baked or fried	Axis.1	0.0827769450065662	0.204163865320983	0.807489243790544	
Onion rings from frozen batter dipped baked or fried	Axis.2	0.0646992213844425	0.321292521600834	0.829828367048512	
Vegetable combination including carrots broccoli and or dark green leafy cooked with soy based sauce	Axis.1	-0.0142718870700976	0.826990948406703	0.970646306531451	
Vegetable combination including carrots broccoli and or dark green leafy cooked with soy based sauce	Axis.2	-0.0466214977623189	0.475027682189271	0.879987481855374	
Vegetable combinations excluding carrots broccoli and dark green leafy cooked with tomato sauce	Axis.1	-0.10085466862869	0.121530963048359	0.807489243790544	
Vegetable combinations excluding carrots broccoli and dark green leafy cooked with tomato sauce	Axis.2	0.0922915363866313	0.156681038173351	0.807489243790544	
Vegetable curry	Axis.1	-0.0304466924162083	0.640964396505502	0.92962020141017	
Vegetable curry	Axis.2	-0.0637477622464361	0.328475128538153	0.832601312083466	
Vegetable combinations including carrots broccoli and or dark green leafy cooked with pasta	Axis.1	0.0418642020722864	0.521285593111759	0.895030804382894	
Vegetable combinations including carrots broccoli and or dark green leafy cooked with pasta	Axis.2	0.00761167310405207	0.907206865290041	0.985220158227411	
Chow mein or chop suey meatless with noodles	Axis.1	-0.0884856998346053	0.174564474169601	0.807489243790544	
Chow mein or chop suey meatless with noodles	Axis.2	0.0275923150021887	0.672577696374309	0.937800133883895	
Beets pickled	Axis.1	0.00682800362242112	0.916723972280456	0.987406329780803	
Beets pickled	Axis.2	-0.0720172410708506	0.269478612801069	0.814183577461234	
Cucumber pickles dill	Axis.1	-0.103768996977182	0.111079088261474	0.807489243790544	
Cucumber pickles dill	Axis.2	-0.0127923218224357	0.84468680162615	0.975340913432327	
Cucumber pickles relish	Axis.1	-0.0120970718933113	0.85302965556174	0.977183083448017	
Cucumber pickles relish	Axis.2	0.0879332733762566	0.177281352653918	0.807489243790544	
Horseradish	Axis.1	0.0999032094906834	0.125103911686651	0.807489243790544	
Horseradish	Axis.2	0.0789711084545402	0.225815120150948	0.807489243790544	
Mustard	Axis.1	-0.120653547262277	0.0636823412352002	0.807489243790544	
Mustard	Axis.2	0.0100605321730715	0.877558519194729	0.981186981888781	
Olives NFS	Axis.1	-0.0270566735088812	0.678576922163458	0.94013559582023	
Olives NFS	Axis.2	-0.0151833001805258	0.816132981636303	0.968959346444979	
Olives green	Axis.1	0.0477463788901807	0.464426631888987	0.877470365436166	
Olives green	Axis.2	0.0180129927986549	0.782653496438435	0.962748761740097	
Olives black	Axis.1	0.0379205928626137	0.561306108640339	0.907580115950519	
Olives black	Axis.2	0.0251078133987568	0.700573153526656	0.946009031292971	
Olives green stuffed	Axis.1	0.108466341732742	0.0957317231347015	0.807489243790544	
Olives green stuffed	Axis.2	0.0894371589726118	0.169957727472791	0.807489243790544	
Hot pepper sauce	Axis.1	0.0587317695444956	0.368034578557002	0.84700125298511	
Hot pepper sauce	Axis.2	0.0468885845634242	0.472498732826455	0.879987481855374	
Pepper hot pickled	Axis.1	-0.0475729569003254	0.466052408829012	0.877470365436166	
Pepper hot pickled	Axis.2	-0.0846798632825792	0.193919217473957	0.807489243790544	
Vegetables pickled	Axis.1	0.00475729569003254	0.941924819622046	0.990201862887358	
Vegetables pickled	Axis.2	0.00190291827601302	0.976752778747304	0.995002297601801	
Gazpacho	Axis.1	-0.00285437741401952	0.965135295873863	0.993590442661915	
Gazpacho	Axis.2	-0.0685050579364686	0.293589208674553	0.821078754469228	
Seaweed soup	Axis.1	0.00475729569003254	0.941924819622046	0.990201862887358	
Seaweed soup	Axis.2	0.00190291827601302	0.976752778747304	0.995002297601801	
Vegetable soup prepared with water or ready to serve	Axis.1	-0.104525720972971	0.108483925919245	0.807489243790544	
Vegetable soup prepared with water or ready to serve	Axis.2	0.0396004117693218	0.544079637940744	0.903781530914295	
Vegetable soup home recipe	Axis.1	0.101620806267269	0.118711987696228	0.807489243790544	
Vegetable soup home recipe	Axis.2	0.067413573482813	0.301366274696225	0.825136708637236	
Vegetable bean soup prepared with water or ready to serve	Axis.1	-0.0171262644841171	0.793104998370162	0.964197367674282	
Vegetable bean soup prepared with water or ready to serve	Axis.2	-0.0437671203482994	0.502510251688334	0.889111049849527	
Vegetable beef soup prepared with water	Axis.1	-0.0608933848324165	0.350638334322958	0.839588840940136	
Vegetable beef soup prepared with water	Axis.2	-0.0865827815585923	0.184054726583122	0.807489243790544	
Vegetable beef soup home recipe	Axis.1	0.0140101615493768	0.830115151749577	0.972732732992825	
Vegetable beef soup home recipe	Axis.2	-0.0590805649520323	0.365191984595267	0.843966227954745	
Vegetable beef soup with rice home recipe	Axis.1	0.0396729623452371	0.543341560881546	0.903781530914295	
Vegetable beef soup with rice home recipe	Axis.2	-0.0808536451868873	0.214910121163487	0.807489243790544	
Vegetable and fruit juice blend 100 juice with high vitamin C plus added vitamin E and vitamin A	Axis.1	-0.0818254858685597	0.209430480572362	0.807489243790544	
Vegetable and fruit juice blend 100 juice with high vitamin C plus added vitamin E and vitamin A	Axis.2	-0.110369260008755	0.0900160846970058	0.807489243790544	
Butter NFS	Axis.1	-0.0294952332782018	0.651434018425167	0.932307654564555	
Butter NFS	Axis.2	0.0770681901785272	0.237231288616912	0.807489243790544	
