"Sample"	"X83755"	"X83820"	"X83894"	"X83944"	"X84042"	"X84108"	"X84109"	"X84226"	"X84239"	"X84265"	"X84302"	"X84424"	"X84443"	"X84481"	"X84551"	"X84575"	"X84609"	"X84804"	"X84817"	"X85054"	"X85061"	"X85109"	"X85120"	"X85215"	"X85491"	"X85562"	"X85571"	"X85598"	"X85669"	"X85681"	"X85684"	"X85735"	"X85740"	"X85875"	"X85900"	"X85918"	"X85928"	"X86334"	"X86335"	"X86433"	"X86435"	"X86451"	"X86480"	"X86500"	"X86505"	"X86515"	"X86558"	"X86565"	"X86573"	"X86581"	"X86657"	"X86662"	"X86674"	"X86699"	"X86732"	"X86806"	"X86831"	"X86859"	"X86875"	"X86878"	"X86913"	"X86949"	"X86982"	"X86987"	"X87064"	"X87114"	"X87175"	"X87186"	"X87198"	"X87215"	"X87228"	"X87256"	"X87417"	"X87688"	"X87987"	"X88002"	"X88019"	"X88021"	"X88054"	"X88173"	"X88191"	"X88253"	"X88303"	"X88320"	"X88329"	"X88441"	"X88516"	"X88544"	"X88692"	"X88719"	"X88764"	"X88838"	"X89079"	"X89103"	"X89144"	"X89173"	"X89184"	"X89237"	"X89320"	"X89352"	"X89371"	"X89490"	"X89551"	"X89633"	"X89649"	"X89650"	"X89803"	"X89822"	"X89902"	"X89909"	"X90021"	"X90046"	"X90088"	"X90158"	"X90171"	"X90341"	"X90367"	"X90432"	"X90481"	"X90511"	"X90594"	"X90694"	"X90739"	"X90772"	"X90824"	"X91004"	"X91099"	"X91166"	"X91220"	"X91343"	"X91440"	"X91461"	"X91538"	"X91584"	"X91733"	"X91747"	"X91950"	"X92019"	"X92024"	"X92048"	"X92103"	"X92105"	"X92135"	"X92139"	"X92185"	"X92188"	"X92283"	"X92286"	"X92491"	"X92561"	"X92883"	"X92954"	"X92989"	"X92990"	"X92993"	"X93051"	"X93107"	"X93109"	"X93143"	"X93146"	"X93220"	"X93304"	"X93337"	"X93435"	"X93565"
"X92188"	0.979591836734694	0.978260869565217	0.967741935483871	1	0.914285714285714	0.975	0.925	0.983050847457627	0.945454545454545	0.935483870967742	0.972222222222222	0.979591836734694	0.941176470588235	0.96969696969697	0.953488372093023	1	0.984126984126984	0.976744186046512	0.96078431372549	0.930232558139535	0.96875	0.978260869565217	0.978260869565217	0.923076923076923	0.96875	0.977272727272727	0.945945945945946	1	0.962962962962963	0.9	0.957446808510638	1	0.972222222222222	0.962962962962963	0.903225806451613	0.976744186046512	0.934782608695652	1	0.918918918918919	0.946428571428571	1	0.977272727272727	0.957446808510638	0.972972972972973	0.971428571428571	0.976744186046512	0.964285714285714	0.942857142857143	0.961538461538462	0.96078431372549	1	1	1	0.916666666666667	0.909090909090909	0.961538461538462	1	0.971428571428571	0.903225806451613	0.948717948717949	0.975	0.926829268292683	0.956521739130435	0.96551724137931	0.96969696969697	0.975	0.911764705882353	0.918918918918919	0.979591836734694	0.892857142857143	0.972222222222222	1	0.972222222222222	0.977272727272727	0.973684210526316	1	0.936170212765957	1	0.947368421052632	0.947368421052632	0.962962962962963	0.888888888888889	0.964912280701754	0.976744186046512	0.970588235294118	0.96875	0.928571428571429	0.925925925925926	1	0.977777777777778	0.885714285714286	0.96969696969697	0.948717948717949	1	0.967741935483871	0.983870967741935	0.980769230769231	1	1	0.98	0.953488372093023	0.926829268292683	0.952380952380952	0.930232558139535	0.953488372093023	0.961538461538462	1	0.979166666666667	0.945945945945946	0.967741935483871	0.977272727272727	0.955555555555556	0.947368421052632	1	0.933333333333333	0.967741935483871	0.957446808510638	0.976190476190476	0.955555555555556	0.955555555555556	1	0.930232558139535	0.942857142857143	0.974358974358974	0.972222222222222	0.96969696969697	0.982142857142857	0.883720930232558	0.972972972972973	0.972222222222222	0.96875	0.970149253731343	0.942857142857143	0.96551724137931	0.973684210526316	0.973684210526316	0.931818181818182	0.975	0.967741935483871	0.976190476190476	0.935483870967742	0.98	0.888888888888889	0.971428571428571	1	0	0.962962962962963	1	0.909090909090909	1	0.933333333333333	0.978260869565217	0.974358974358974	1	0.934782608695652	0.952380952380952	0.892857142857143	0.9375	0.926829268292683	1	0.931034482758621	1	0.975	0.977777777777778	0.982456140350877
"X92283"	0.977777777777778	0.897435897435897	0.962962962962963	1	0.9375	0.878787878787879	0.945945945945946	0.923076923076923	0.897959183673469	0.964285714285714	0.862068965517241	0.977777777777778	0.896551724137931	0.888888888888889	0.794117647058823	0.948717948717949	0.909090909090909	0.918918918918919	0.911111111111111	0.894736842105263	0.964285714285714	0.976190476190476	0.976190476190476	0.956521739130435	0.925925925925926	0.921052631578947	0.970588235294118	1	0.916666666666667	0.918918918918919	0.815789473684211	1	0.862068965517241	0.938775510204082	0.928571428571429	0.974358974358974	0.928571428571429	1	0.838709677419355	0.854166666666667	0.903225806451613	0.948717948717949	0.902439024390244	0.903225806451613	0.857142857142857	0.947368421052632	0.80952380952381	0.935483870967742	0.958333333333333	0.911111111111111	0.95	0.975	0.9	0.970588235294118	0.933333333333333	1	0.9375	0.967741935483871	1	0.878787878787879	0.942857142857143	0.888888888888889	0.9	0.96	0.928571428571429	0.972222222222222	0.935483870967742	0.838709677419355	0.904761904761905	0.961538461538462	1	0.96551724137931	0.935483870967742	0.948717948717949	0.970588235294118	0.951219512195122	0.977777777777778	0.928571428571429	0.941176470588235	0.909090909090909	0.96	0.96	0.877551020408163	0.947368421052632	0.892857142857143	0.925925925925926	0.869565217391304	0.958333333333333	0.941176470588235	0.95	0.970588235294118	0.888888888888889	0.878787878787879	0.96969696969697	0.96551724137931	0.946428571428571	0.911111111111111	0.926829268292683	1	0.978260869565217	0.975	0.947368421052632	0.947368421052632	0.894736842105263	0.921052631578947	0.954545454545455	0.976744186046512	0.977272727272727	0.833333333333333	0.782608695652174	0.921052631578947	0.925	0.909090909090909	0.935483870967742	0.923076923076923	1	0.977272727272727	0.973684210526316	0.925	0.925	0.95	0.975609756097561	0.96875	0.875	0.935483870967742	0.96551724137931	0.94	0.952380952380952	0.96969696969697	0.96875	0.925925925925926	0.968253968253968	0.821428571428571	0.818181818181818	0.90625	0.90625	0.951219512195122	0.942857142857143	0.88	0.973684210526316	0.884615384615385	0.880952380952381	0.875	0.896551724137931	0.972972972972973	0.962962962962963	0	0.939393939393939	0.926829268292683	0.846153846153846	0.952380952380952	0.925	0.909090909090909	1	0.928571428571429	0.888888888888889	1	0.888888888888889	0.918918918918919	0.903225806451613	0.875	0.967741935483871	0.878787878787879	0.894736842105263	0.941176470588235
"X92286"	0.944444444444444	0.941176470588235	1	1	0.953488372093023	0.909090909090909	0.958333333333333	0.936507936507937	0.859649122807018	0.974358974358974	0.952380952380952	0.982142857142857	0.925	0.948717948717949	0.893617021276596	0.893617021276596	0.907692307692308	0.959183673469388	0.909090909090909	0.980769230769231	1	1	0.941176470588235	1	0.974358974358974	0.980392156862745	0.904761904761905	0.978723404255319	0.95	0.9375	0.962962962962963	1	0.952380952380952	0.95	0.891891891891892	1	0.981818181818182	0.977272727272727	0.955555555555556	0.918032786885246	0.875	0.96	0.901960784313726	0.875	0.976190476190476	0.914893617021277	0.941176470588235	0.952380952380952	1	0.888888888888889	0.94	0.938775510204082	0.952380952380952	1	0.925	1	0.953488372093023	0.951219512195122	0.975	0.883720930232558	0.857142857142857	0.9375	0.877551020408163	0.972222222222222	0.921052631578947	0.956521739130435	0.952380952380952	0.955555555555556	0.982142857142857	0.972972972972973	0.976744186046512	0.948717948717949	0.842105263157895	0.869565217391304	0.977777777777778	0.92	0.944444444444444	0.921052631578947	0.955555555555556	0.931818181818182	0.932203389830508	1	0.862068965517241	0.959183673469388	0.95	0.918918918918919	0.942857142857143	1	0.880952380952381	0.847826086956522	1	0.861111111111111	0.909090909090909	0.953488372093023	0.971014492753623	0.985507246376812	0.928571428571429	0.981481481481482	0.982142857142857	0.925925925925926	0.980392156862745	0.98	0.959183673469388	0.980769230769231	0.938775510204082	1	0.92156862745098	0.981818181818182	0.878048780487805	0.945945945945946	0.938775510204082	1	0.955555555555556	0.777777777777778	0.973684210526316	1	0.981818181818182	0.979591836734694	0.981132075471698	0.981132075471698	1	0.980769230769231	0.952380952380952	0.931818181818182	0.976744186046512	0.975	0.950819672131147	0.962264150943396	0.928571428571429	1	1	0.972972972972973	0.926829268292683	0.911764705882353	0.85	0.954545454545455	1	0.978723404255319	0.885714285714286	0.979591836734694	0.974358974358974	0.905660377358491	0.931818181818182	0.925	0.934782608695652	1	0.939393939393939	0	0.854166666666667	0.948717948717949	0.942307692307692	0.941176470588235	0.880952380952381	0.90625	0.981818181818182	0.9375	0.944444444444444	0.948717948717949	0.959183673469388	0.953488372093023	0.914285714285714	0.925	0.857142857142857	0.96078431372549	0.984375
"X92491"	0.952380952380952	0.983870967741935	1	1	0.92	0.944444444444444	0.927272727272727	0.882352941176471	0.825396825396825	0.934782608695652	0.96078431372549	0.984615384615385	0.980392156862745	0.979591836734694	0.826923076923077	0.966101694915254	0.888888888888889	1	0.921875	0.851851851851852	1	1	0.967213114754098	0.976744186046512	0.979166666666667	0.929824561403509	0.9	1	0.909090909090909	0.867924528301887	0.879310344827586	0.977272727272727	0.94	0.941176470588235	0.936170212765957	1	0.898305084745763	1	0.923076923076923	0.897058823529412	0.981132075471698	0.983333333333333	0.898305084745763	0.826086956521739	0.980392156862745	0.928571428571429	0.953488372093023	0.96078431372549	0.985507246376812	0.830508474576271	0.966666666666667	1	0.96078431372549	0.962264150943396	0.916666666666667	0.925	0.981132075471698	1	0.936170212765957	0.944444444444444	0.944444444444444	0.928571428571429	0.896551724137931	0.954545454545455	0.936170212765957	1	0.94	0.88	0.918032786885246	0.931818181818182	0.980769230769231	0.91304347826087	0.895833333333333	0.948275862068966	0.981481481481482	0.967213114754098	0.96875	1	0.981818181818182	0.962962962962963	0.925373134328358	0.977777777777778	0.880597014925373	0.96551724137931	0.914893617021277	0.979166666666667	1	0.953488372093023	0.981818181818182	0.912280701754386	0.9	0.863636363636364	0.982142857142857	0.981132075471698	0.961038961038961	0.917808219178082	0.904761904761905	0.967741935483871	1	0.936507936507937	0.983333333333333	0.947368421052632	0.96551724137931	0.983606557377049	0.849056603773585	0.976190476190476	0.984126984126984	0.984375	0.877551020408163	0.883720930232558	0.983333333333333	0.932203389830508	0.962962962962963	0.895833333333333	0.978723404255319	1	0.951612903225806	0.982758620689655	1	0.95	1	0.949152542372881	0.96078431372549	0.981818181818182	0.980769230769231	1	0.91044776119403	0.896551724137931	0.981132075471698	0.96078431372549	1	0.9375	0.980769230769231	0.878048780487805	0.9	0.981481481481482	0.894736842105263	0.982142857142857	0.933333333333333	0.946428571428571	0.957446808510638	0.901639344262295	0.923076923076923	0.980392156862745	0.982456140350877	0.909090909090909	0.926829268292683	0.854166666666667	0	0.91304347826087	0.915254237288136	0.983870967741935	0.88	1	0.951612903225806	0.846153846153846	0.931818181818182	0.958333333333333	0.867924528301887	0.92	0.955555555555556	0.96	0.836734693877551	0.912280701754386	0.986301369863014
"X92561"	0.938775510204082	0.979166666666667	1	1	0.947368421052632	0.951219512195122	0.977272727272727	0.851851851851852	0.867924528301887	0.939393939393939	0.945945945945946	0.980392156862745	0.972972972972973	0.909090909090909	0.880952380952381	0.955555555555556	0.952380952380952	0.954545454545455	0.92156862745098	0.933333333333333	0.970588235294118	0.979166666666667	0.979166666666667	1	0.90625	0.931818181818182	0.948717948717949	0.976190476190476	0.905660377358491	0.878048780487805	0.891304347826087	0.966666666666667	0.973684210526316	0.945454545454545	0.909090909090909	0.977777777777778	0.959183673469388	0.947368421052632	0.923076923076923	0.87037037037037	0.888888888888889	0.978260869565217	0.959183673469388	0.888888888888889	0.944444444444444	0.954545454545455	0.931034482758621	0.945945945945946	1	0.854166666666667	0.978723404255319	0.955555555555556	0.973684210526316	1	0.914285714285714	1	0.947368421052632	0.944444444444444	0.971428571428571	0.925	0.925	0.954545454545455	0.91304347826087	0.967741935483871	0.971428571428571	1	0.973684210526316	0.95	0.869565217391304	0.96875	0.945945945945946	0.909090909090909	0.945945945945946	0.978260869565217	0.948717948717949	0.979166666666667	0.980392156862745	0.941176470588235	0.975609756097561	0.975609756097561	0.964285714285714	1	0.929824561403509	0.904761904761905	0.806451612903226	0.970588235294118	0.967741935483871	1	0.95	0.978723404255319	1	0.909090909090909	0.897435897435897	0.947368421052632	0.96875	0.934426229508197	0.942307692307692	0.958333333333333	0.96	0.96078431372549	0.978260869565217	0.977777777777778	0.977777777777778	0.909090909090909	0.906976744186046	0.964285714285714	0.979591836734694	0.98	0.891891891891892	0.9375	0.955555555555556	0.911111111111111	0.923076923076923	0.945945945945946	0.96969696969697	1	0.9375	0.977272727272727	1	0.934782608695652	1	0.978723404255319	1	0.95	0.916666666666667	1	0.964912280701754	1	0.947368421052632	0.945945945945946	0.970588235294118	0.971014492753623	0.945945945945946	0.857142857142857	0.921052631578947	0.921052631578947	0.957446808510638	0.976190476190476	0.903225806451613	0.953488372093023	0.939393939393939	0.822222222222222	0.95	0.944444444444444	0.952380952380952	1	0.846153846153846	0.948717948717949	0.91304347826087	0	0.979591836734694	0.957446808510638	0.95	0.846153846153846	0.98	0.954545454545455	0.96875	0.909090909090909	0.930232558139535	0.888888888888889	0.935483870967742	0.944444444444444	0.868421052631579	0.909090909090909	0.947368421052632
"X92883"	0.96875	0.932203389830508	0.978723404255319	0.943396226415094	0.981132075471698	0.924528301886792	0.964912280701754	0.986666666666667	0.895522388059702	1	0.980769230769231	0.984615384615385	0.96	0.979591836734694	0.929824561403509	0.948275862068966	0.904109589041096	1	0.938461538461538	0.931034482758621	0.979166666666667	0.983870967741935	0.913793103448276	0.976744186046512	0.979166666666667	0.910714285714286	0.981481481481482	0.982142857142857	0.925373134328358	0.947368421052632	0.968253968253968	1	0.96078431372549	0.971428571428571	0.979591836734694	0.96551724137931	0.968253968253968	1	0.962962962962963	0.943661971830986	0.981132075471698	0.929824561403509	0.898305084745763	0.875	0.96	0.983050847457627	0.953488372093023	0.94	0.970588235294118	0.921875	0.966666666666667	1	0.918367346938776	0.981481481481482	0.893617021276596	1	0.981132075471698	1	0.979591836734694	0.963636363636364	0.903846153846154	0.909090909090909	0.967741935483871	0.977777777777778	1	0.963636363636364	0.895833333333333	0.962962962962963	0.984615384615385	0.955555555555556	1	1	0.847826086956522	0.890909090909091	1	0.95	0.935483870967742	1	0.923076923076923	0.981818181818182	0.971428571428571	0.977777777777778	0.928571428571429	0.96551724137931	0.98	0.957446808510638	0.977777777777778	0.928571428571429	0.962962962962963	0.931034482758621	0.962264150943396	0.91304347826087	0.944444444444444	0.981132075471698	0.961038961038961	0.946666666666667	0.954545454545455	0.984126984126984	1	0.984848484848485	0.983333333333333	0.947368421052632	0.96551724137931	0.966666666666667	0.948275862068966	0.976190476190476	0.950819672131147	0.984375	0.9	0.956521739130435	0.929824561403509	0.932203389830508	0.943396226415094	0.918367346938776	0.933333333333333	1	0.951612903225806	0.964912280701754	0.983870967741935	0.983870967741935	1	0.983606557377049	0.918367346938776	0.962962962962963	0.980769230769231	0.979591836734694	0.926470588235294	0.950819672131147	1	0.980769230769231	0.979166666666667	0.950617283950617	0.96078431372549	0.954545454545455	0.9	0.962264150943396	0.967213114754098	0.963636363636364	1	0.946428571428571	0.934782608695652	0.984848484848485	0.923076923076923	0.96	0.982456140350877	0.933333333333333	0.952380952380952	0.942307692307692	0.915254237288136	0.979591836734694	0	0.95	0.901960784313726	1	0.951612903225806	0.96551724137931	0.978260869565217	1	0.947368421052632	1	0.955555555555556	0.96	0.903846153846154	0.949152542372881	0.957746478873239
"X92954"	0.984375	0.966666666666667	0.978260869565217	1	0.96078431372549	0.943396226415094	0.964285714285714	0.958333333333333	0.957142857142857	0.956521739130435	0.96	0.968253968253968	0.959183673469388	0.957446808510638	0.928571428571429	0.96551724137931	0.946666666666667	0.964912280701754	0.920634920634921	0.890909090909091	0.933333333333333	0.949152542372881	0.966666666666667	0.976190476190476	0.933333333333333	0.947368421052632	0.981132075471698	0.981818181818182	0.924242424242424	0.982758620689655	0.967741935483871	1	0.96	0.971014492753623	0.957446808510638	0.907407407407407	0.967741935483871	0.980769230769231	0.942307692307692	0.942857142857143	0.847826086956522	0.909090909090909	0.933333333333333	0.96078431372549	0.9375	0.907407407407407	0.952380952380952	0.96	0.970149253731343	0.96969696969697	1	1	0.980392156862745	0.981132075471698	0.914893617021277	0.975609756097561	0.895833333333333	0.9375	0.957446808510638	0.943396226415094	0.962962962962963	0.946428571428571	0.932203389830508	0.953488372093023	0.979166666666667	0.943396226415094	0.893617021276596	0.942307692307692	0.968253968253968	0.977777777777778	1	1	0.938775510204082	0.96551724137931	0.981132075471698	0.949152542372881	0.968253968253968	0.979166666666667	0.981481481481482	0.981481481481482	0.985714285714286	0.977272727272727	0.972222222222222	0.946428571428571	0.936170212765957	0.978723404255319	0.953488372093023	0.976744186046512	0.981481481481482	0.929824561403509	0.981132075471698	0.886363636363636	0.923076923076923	0.980769230769231	0.946666666666667	0.945945945945946	0.920634920634921	0.913793103448276	0.984375	0.952380952380952	0.928571428571429	0.964912280701754	0.964912280701754	0.948275862068966	0.928571428571429	0.975609756097561	0.913793103448276	0.967741935483871	0.961538461538462	0.955555555555556	0.947368421052632	0.949152542372881	0.9	0.938775510204082	0.955555555555556	1	0.984126984126984	0.964285714285714	0.983606557377049	0.949152542372881	1	0.983333333333333	0.980392156862745	0.942307692307692	0.938775510204082	0.979166666666667	0.925373134328358	0.983870967741935	1	0.980392156862745	0.933333333333333	0.962962962962963	0.938775510204082	0.953488372093023	0.92	0.92	0.949152542372881	0.962962962962963	0.955555555555556	0.945454545454545	0.933333333333333	0.952380952380952	0.942307692307692	0.959183673469388	0.944444444444444	0.978260869565217	0.925	0.941176470588235	0.983870967741935	0.957446808510638	0.95	0	0.942307692307692	0.951219512195122	0.933333333333333	0.946428571428571	0.977777777777778	0.979166666666667	0.964912280701754	1	0.930232558139535	0.98	0.901960784313726	0.966101694915254	0.893939393939394
"X92989"	1	0.962264150943396	0.974358974358974	0.978723404255319	0.930232558139535	0.957446808510638	0.959183673469388	0.9375	0.9	0.948717948717949	0.902439024390244	0.945454545454545	0.952380952380952	0.975609756097561	0.94	0.980769230769231	0.875	0.96	0.966101694915254	0.92	0.975	0.981481481481482	0.9	0.941176470588235	0.948717948717949	0.96078431372549	0.978260869565217	0.979166666666667	0.950819672131147	0.980392156862745	0.924528301886792	0.972222222222222	0.928571428571429	0.950819672131147	0.923076923076923	0.96	0.963636363636364	1	0.909090909090909	0.901639344262295	0.954545454545455	0.96078431372549	0.836734693877551	0.82051282051282	0.926829268292683	0.938775510204082	0.942857142857143	0.928571428571429	0.983606557377049	0.849056603773585	0.981132075471698	0.980769230769231	0.953488372093023	0.978260869565217	0.926829268292683	0.970588235294118	0.930232558139535	0.952380952380952	1	0.957446808510638	0.833333333333333	0.938775510204082	0.962962962962963	0.944444444444444	0.975609756097561	0.979166666666667	0.928571428571429	0.883720930232558	0.925925925925926	0.973684210526316	0.977272727272727	0.95	0.783783783783784	0.918367346938776	0.955555555555556	0.962264150943396	0.964285714285714	0.95	0.978723404255319	0.978723404255319	0.950819672131147	0.944444444444444	0.844827586206897	0.96	0.976190476190476	0.948717948717949	0.944444444444444	0.972222222222222	0.956521739130435	0.875	0.978260869565217	0.764705882352941	0.934782608695652	0.930232558139535	0.971428571428571	0.955882352941177	0.929824561403509	0.981818181818182	1	0.964912280701754	0.980769230769231	0.96	0.916666666666667	0.941176470588235	0.96078431372549	0.939393939393939	1	0.963636363636364	0.955555555555556	0.918918918918919	0.96078431372549	0.981481481481482	0.933333333333333	0.815789473684211	0.947368421052632	1	0.982142857142857	0.98	0.962264150943396	0.981481481481482	1	0.981132075471698	0.846153846153846	0.956521739130435	0.928571428571429	0.923076923076923	0.916666666666667	0.981818181818182	1	0.953488372093023	0.921052631578947	0.973333333333333	0.928571428571429	0.914285714285714	0.825	0.931818181818182	0.981481481481482	0.957446808510638	0.918918918918919	0.959183673469388	0.861111111111111	0.946428571428571	0.933333333333333	0.926829268292683	0.958333333333333	0.974358974358974	0.909090909090909	0.880952380952381	0.88	0.95	0.901960784313726	0.942307692307692	0	1	0.903846153846154	0.916666666666667	1	0.975609756097561	0.916666666666667	0.977777777777778	0.885714285714286	0.976744186046512	0.86046511627907	0.941176470588235	0.935483870967742
"X92990"	0.85	0.976190476190476	1	1	1	0.942857142857143	0.973684210526316	0.833333333333333	0.981132075471698	0.964285714285714	1	0.954545454545455	0.933333333333333	0.928571428571429	1	0.921052631578947	0.96551724137931	0.947368421052632	0.886363636363636	0.95	0.925925925925926	0.951219512195122	0.925	0.857142857142857	0.964285714285714	0.975	0.970588235294118	0.911764705882353	0.938775510204082	0.888888888888889	0.953488372093023	0.958333333333333	0.96875	0.980392156862745	0.888888888888889	0.974358974358974	0.953488372093023	0.903225806451613	0.941176470588235	0.962264150943396	0.9375	0.948717948717949	0.977272727272727	0.96969696969697	1	0.888888888888889	0.958333333333333	0.96875	0.979591836734694	0.957446808510638	0.975609756097561	0.975	1	0.970588235294118	0.967741935483871	0.904761904761905	0.96969696969697	0.967741935483871	0.96551724137931	0.942857142857143	0.972222222222222	1	0.952380952380952	0.916666666666667	0.96551724137931	0.942857142857143	0.935483870967742	1	0.977777777777778	0.961538461538462	0.935483870967742	0.928571428571429	0.96875	1	0.970588235294118	0.976190476190476	0.930232558139535	0.96551724137931	0.971428571428571	1	0.980392156862745	0.916666666666667	1	0.888888888888889	0.892857142857143	0.925925925925926	0.96	1	0.941176470588235	0.975609756097561	1	0.96551724137931	0.911764705882353	0.96969696969697	0.947368421052632	0.946428571428571	1	0.976744186046512	0.954545454545455	0.931818181818182	0.921052631578947	1	1	0.975609756097561	0.891891891891892	0.954545454545455	0.871794871794872	0.953488372093023	1	1	0.975	0.976190476190476	0.875	0.935483870967742	1	1	0.928571428571429	1	0.951219512195122	0.897435897435897	0.95	0.95	1	1	0.9	1	0.918367346938776	1	0.9375	1	0.925925925925926	0.951612903225806	1	1	0.90625	0.90625	0.976190476190476	1	0.833333333333333	0.916666666666667	1	0.955555555555556	0.909090909090909	0.967741935483871	0.944444444444444	1	1	0.90625	1	0.846153846153846	1	0.951219512195122	1	0	0.977272727272727	0.974358974358974	0.92	0.846153846153846	0.974358974358974	0.96969696969697	1	0.896551724137931	0.942857142857143	1	0.941176470588235
"X92993"	0.936507936507937	0.915254237288136	0.957446808510638	0.963636363636364	0.9	0.964285714285714	0.909090909090909	0.959459459459459	0.928571428571429	0.936170212765957	0.92	0.969230769230769	0.94	0.98	0.931034482758621	0.966666666666667	0.961538461538462	1	0.970588235294118	0.894736842105263	0.936170212765957	0.933333333333333	0.967741935483871	0.902439024390244	0.936170212765957	0.931034482758621	0.923076923076923	0.945454545454545	0.91044776119403	0.983333333333333	0.9	0.930232558139535	0.92	0.926470588235294	0.891304347826087	0.966101694915254	0.952380952380952	0.981481481481482	0.924528301886792	0.882352941176471	0.981481481481482	0.912280701754386	0.935483870967742	0.981481481481482	0.872340425531915	0.929824561403509	0.977777777777778	0.897959183673469	0.890625	0.939393939393939	0.95	0.966666666666667	0.961538461538462	0.981818181818182	0.980769230769231	0.952380952380952	0.981481481481482	0.980769230769231	0.98	0.964285714285714	0.925925925925926	0.966101694915254	0.916666666666667	0.931818181818182	0.959183673469388	0.964285714285714	0.851063829787234	0.882352941176471	0.919354838709677	0.956521739130435	0.92	0.9375	0.941176470588235	0.983606557377049	0.943396226415094	0.984126984126984	0.901639344262295	1	0.963636363636364	0.944444444444444	0.971830985915493	0.955555555555556	0.929577464788732	0.910714285714286	1	0.979591836734694	0.955555555555556	0.954545454545455	0.903846153846154	0.967213114754098	0.923076923076923	0.914893617021277	0.945454545454545	0.962264150943396	0.92	0.947368421052632	0.923076923076923	1	1	0.920634920634921	0.949152542372881	0.948275862068966	0.890909090909091	0.894736842105263	0.966666666666667	0.926829268292683	0.898305084745763	0.9	0.962962962962963	0.911111111111111	0.949152542372881	0.967741935483871	0.944444444444444	0.961538461538462	0.934782608695652	0.957446808510638	0.96875	0.909090909090909	0.950819672131147	0.933333333333333	0.975609756097561	0.95	0.961538461538462	0.944444444444444	0.875	0.959183673469388	0.895522388059702	0.984375	1	0.92	0.979591836734694	0.951219512195122	0.941176470588235	0.931818181818182	0.943396226415094	0.901960784313726	0.950819672131147	0.945454545454545	1	0.928571428571429	0.91304347826087	0.920634920634921	0.882352941176471	0.96078431372549	0.964912280701754	0.934782608695652	0.928571428571429	0.981818181818182	0.951612903225806	0.98	0.951612903225806	0.933333333333333	0.903846153846154	0.977272727272727	0	0.929824561403509	0.978723404255319	0.959183673469388	0.966101694915254	0.942307692307692	0.933333333333333	0.980769230769231	0.884615384615385	0.932203389830508	0.91304347826087
"X93051"	0.912280701754386	0.907407407407407	0.976744186046512	0.96	0.91304347826087	0.94	0.9	0.909090909090909	0.90625	0.928571428571429	0.886363636363636	0.966666666666667	0.909090909090909	0.954545454545455	0.86	0.903846153846154	0.958904109589041	0.962962962962963	0.898305084745763	0.905660377358491	0.928571428571429	0.927272727272727	0.964912280701754	0.974358974358974	0.953488372093023	0.944444444444444	0.914893617021277	0.918367346938776	0.920634920634921	0.857142857142857	0.87037037037037	1	0.911111111111111	0.9375	0.878048780487805	0.962962962962963	0.87037037037037	0.958333333333333	0.844444444444444	0.907692307692308	0.91304347826087	0.944444444444444	0.849056603773585	0.91304347826087	0.909090909090909	0.962962962962963	0.921052631578947	0.911111111111111	0.952380952380952	0.934426229508197	0.945454545454545	0.903846153846154	0.957446808510638	0.9375	0.933333333333333	0.916666666666667	0.958333333333333	0.978723404255319	1	0.872340425531915	0.96078431372549	0.833333333333333	0.947368421052632	0.95	0.954545454545455	0.96078431372549	0.934782608695652	0.818181818181818	0.931034482758621	0.976190476190476	1	0.977777777777778	0.957446808510638	0.944444444444444	0.98	0.927272727272727	0.912280701754386	0.930232558139535	0.938775510204082	0.96	0.920634920634921	0.975609756097561	0.955882352941177	0.923076923076923	0.978260869565217	0.928571428571429	0.864864864864865	0.975	0.938775510204082	0.925925925925926	0.914893617021277	0.904761904761905	0.872340425531915	0.979591836734694	0.929577464788732	0.958333333333333	0.951612903225806	0.96551724137931	1	0.967213114754098	0.982142857142857	0.923076923076923	0.943396226415094	0.945454545454545	0.924528301886792	0.973684210526316	0.96551724137931	0.983333333333333	0.914893617021277	0.871794871794872	0.924528301886792	0.946428571428571	0.916666666666667	0.934782608695652	0.952380952380952	1	0.948275862068966	0.981481481481482	0.886792452830189	0.907407407407407	0.972222222222222	0.905660377358491	0.979166666666667	0.916666666666667	0.886363636363636	0.954545454545455	0.938461538461538	0.909090909090909	0.958333333333333	0.979166666666667	0.953488372093023	0.905405405405405	0.911111111111111	0.95	0.914893617021277	0.9375	0.982758620689655	0.96078431372549	0.842105263157895	0.962264150943396	0.928571428571429	0.932203389830508	0.844444444444444	0.909090909090909	0.981132075471698	0.952380952380952	0.888888888888889	0.9375	0.846153846153846	0.954545454545455	0.96551724137931	0.946428571428571	0.916666666666667	0.974358974358974	0.929824561403509	0	1	0.904761904761905	0.962962962962963	0.958333333333333	0.925	0.956521739130435	0.94	0.964285714285714	0.939393939393939
